task,model,arm,checkpoint,probe_name,layer,formal_source,input_path,input_sha256,protocol_id,has_spectrum,has_sample_factors,has_centered,sample_count,status,blocker_reason
RR1B,llama,offkd,40,E_math,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/offkd/step_040/E_math.L14.main.direction.pt,7951d585f62e34414bb9ad8f69a39232b492a5e2c8da44094b2623b85fb46e80,D10_bf16_forward_fp64_eigh_svd,True,False,False,32,READY_RECOMPUTE_FROM_FORMAL_CHECKPOINT,missing formal per-sample factor bundle; new forward required for exact sample bootstrap
RR1B,llama,offkd,40,E_ood,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/offkd/step_040/E_ood.L14.main.direction.pt,e5e327ea5d451a1caaecafb9d131898212f4ee055054ae815d501bf1748e6d87,D10_bf16_forward_fp64_eigh_svd,True,False,False,128,READY_RECOMPUTE_FROM_FORMAL_CHECKPOINT,missing formal per-sample factor bundle; new forward required for exact sample bootstrap
RR1B,llama,offkd,40,E_if,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/offkd/step_040/E_if.L14.main.direction.pt,51520679a9c987b8a11dcb078f928bc19e02f6667d570801a56c9559b3d9b4d5,D10_bf16_forward_fp64_eigh_svd,True,False,False,541,READY_RECOMPUTE_FROM_FORMAL_CHECKPOINT,missing formal per-sample factor bundle; new forward required for exact sample bootstrap
RR1B,llama,offkd,80,E_general,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/offkd/step_080/E_general.L14.main.direction.pt,df9860cb8ab1963477fd4055f08011d7d5f4ae9edb3c96e5dc8dd4bfd9c63808,D10_bf16_forward_fp64_eigh_svd,True,False,False,128,READY_RECOMPUTE_FROM_FORMAL_CHECKPOINT,missing formal per-sample factor bundle; new forward required for exact sample bootstrap
RR1B,llama,offkd,80,E_math,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/offkd/step_080/E_math.L14.main.direction.pt,1f027c6588e8d46b111bbc4effccad6547c831e25044a00d987e8252327bf90c,D10_bf16_forward_fp64_eigh_svd,True,False,False,32,READY_RECOMPUTE_FROM_FORMAL_CHECKPOINT,missing formal per-sample factor bundle; new forward required for exact sample bootstrap
RR1B,llama,offkd,80,E_ood,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/offkd/step_080/E_ood.L14.main.direction.pt,91b95873a682be881f0a222b21a3cf2e6fb51e973fe211501087f1715059b6af,D10_bf16_forward_fp64_eigh_svd,True,False,False,128,READY_RECOMPUTE_FROM_FORMAL_CHECKPOINT,missing formal per-sample factor bundle; new forward required for exact sample bootstrap
RR1B,llama,offkd,80,E_if,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/offkd/step_080/E_if.L14.main.direction.pt,c2e49675ebca7307bf722a79d44646590ab367ee29935c11ec43b0fdc451c1ed,D10_bf16_forward_fp64_eigh_svd,True,False,False,541,READY_RECOMPUTE_FROM_FORMAL_CHECKPOINT,missing formal per-sample factor bundle; new forward required for exact sample bootstrap
RR1B,llama,seqkd,20,E_general,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/seqkd/step_020/E_general.L14.main.direction.pt,63d0e60d550401e0546e77a6a0b98bc25a746ad9a1e4a9386df40d02cf05d401,D10_bf16_forward_fp64_eigh_svd,True,False,False,128,READY_RECOMPUTE_FROM_FORMAL_CHECKPOINT,missing formal per-sample factor bundle; new forward required for exact sample bootstrap
RR1B,llama,seqkd,20,E_math,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/seqkd/step_020/E_math.L14.main.direction.pt,eb28f26b8a084d293c0bc0cbf6eb7fd3395e2ddf90a8fe81cd3b9f310a6d15bf,D10_bf16_forward_fp64_eigh_svd,True,False,False,32,READY_RECOMPUTE_FROM_FORMAL_CHECKPOINT,missing formal per-sample factor bundle; new forward required for exact sample bootstrap
RR1B,llama,seqkd,20,E_ood,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/seqkd/step_020/E_ood.L14.main.direction.pt,2232677f29c1dc146b4e09ea3f11d6843633906a2e9c797c22a608db516c6aa4,D10_bf16_forward_fp64_eigh_svd,True,False,False,128,READY_RECOMPUTE_FROM_FORMAL_CHECKPOINT,missing formal per-sample factor bundle; new forward required for exact sample bootstrap
RR1B,llama,seqkd,20,E_if,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/seqkd/step_020/E_if.L14.main.direction.pt,506f0725e92cdf1ed22127fd91384db54d3d0f30d91e1de5bce750978e167f0d,D10_bf16_forward_fp64_eigh_svd,True,False,False,541,READY_RECOMPUTE_FROM_FORMAL_CHECKPOINT,missing formal per-sample factor bundle; new forward required for exact sample bootstrap
RR1B,llama,seqkd,40,E_general,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/seqkd/step_040/E_general.L14.main.direction.pt,5277dd52d359a558f5152edd999287b295c4d5b7288431bb991772b6b53cbb26,D10_bf16_forward_fp64_eigh_svd,True,False,False,128,READY_RECOMPUTE_FROM_FORMAL_CHECKPOINT,missing formal per-sample factor bundle; new forward required for exact sample bootstrap
RR1B,llama,seqkd,40,E_math,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/seqkd/step_040/E_math.L14.main.direction.pt,ff9edd9c02ea16b04174771e9872be937822e37f56b507a7da0b4e489fa0acc1,D10_bf16_forward_fp64_eigh_svd,True,False,False,32,READY_RECOMPUTE_FROM_FORMAL_CHECKPOINT,missing formal per-sample factor bundle; new forward required for exact sample bootstrap
RR1B,llama,seqkd,40,E_ood,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/seqkd/step_040/E_ood.L14.main.direction.pt,7d366e5f19f956b6bd4bc6b3efa9e37c6222e08685bb3379c81ac43e26517dda,D10_bf16_forward_fp64_eigh_svd,True,False,False,128,READY_RECOMPUTE_FROM_FORMAL_CHECKPOINT,missing formal per-sample factor bundle; new forward required for exact sample bootstrap
RR1B,llama,seqkd,40,E_if,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/seqkd/step_040/E_if.L14.main.direction.pt,1ee9648d0e75ff76936f9c03e34c671f8514e12ef45437b0037b753e66a373eb,D10_bf16_forward_fp64_eigh_svd,True,False,False,541,READY_RECOMPUTE_FROM_FORMAL_CHECKPOINT,missing formal per-sample factor bundle; new forward required for exact sample bootstrap
RR1B,llama,seqkd,80,E_general,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/seqkd/step_080/E_general.L14.main.direction.pt,3d8c62129f8375859795e5fb2a7b5c0836bb7c6d27e02739961838af713d5d6c,D10_bf16_forward_fp64_eigh_svd,True,False,False,128,READY_RECOMPUTE_FROM_FORMAL_CHECKPOINT,missing formal per-sample factor bundle; new forward required for exact sample bootstrap
RR1B,llama,seqkd,80,E_math,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/seqkd/step_080/E_math.L14.main.direction.pt,45184e34993af33d7a7ca2ef3c6ff70acbee59564dea1fd197d7160c8b106283,D10_bf16_forward_fp64_eigh_svd,True,False,False,32,READY_RECOMPUTE_FROM_FORMAL_CHECKPOINT,missing formal per-sample factor bundle; new forward required for exact sample bootstrap
RR1B,llama,seqkd,80,E_ood,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/seqkd/step_080/E_ood.L14.main.direction.pt,7dab879652c3cf078edd9f428df93e0efe77fa33e897d162cdb1cb9e614d01d5,D10_bf16_forward_fp64_eigh_svd,True,False,False,128,READY_RECOMPUTE_FROM_FORMAL_CHECKPOINT,missing formal per-sample factor bundle; new forward required for exact sample bootstrap
RR1B,llama,seqkd,80,E_if,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/seqkd/step_080/E_if.L14.main.direction.pt,e47b4b00f2632fff994e5193c59b1dc734b990a7c979099b96204c5f67d0e38c,D10_bf16_forward_fp64_eigh_svd,True,False,False,541,READY_RECOMPUTE_FROM_FORMAL_CHECKPOINT,missing formal per-sample factor bundle; new forward required for exact sample bootstrap
RR2,qwen,opd,20,E_general,18,qwen_d4_merged_state,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/qwen/opd/step_020/E_general.L18.main.direction.pt,5b1a9a23cf65c7c818a122832aedea3945ef73cf3ccd154d095843bf54c18a45,D4.1_current_merged_state,True,False,False,128,READY_REUSE,
RR2,qwen,opd,20,E_math,18,qwen_d4_merged_state,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/qwen/opd/step_020/E_math.L18.main.direction.pt,315f71d862ec97fdf20c4d9c1dad53cc8cdeffe1e5bf907d0bd78e63e8806738,D4.1_current_merged_state,True,False,False,500,READY_REUSE,
RR2,qwen,opd,20,E_ood,18,qwen_d4_merged_state,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/qwen/opd/step_020/E_ood.L18.main.direction.pt,117da86fe713c76d5fac8c7c4d792ad3321f03ebeb108b09ae4a6f1bdcfba89d,D4.1_current_merged_state,True,False,False,128,READY_REUSE,
RR2,qwen,opd,20,E_if,18,qwen_d4_merged_state,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/qwen/opd/step_020/E_if.L18.main.direction.pt,030ae39fdd5b04acd5fb06a01b813403bf2307534d369ede70e7869e1812e879,D4.1_current_merged_state,True,False,False,541,READY_REUSE,
RR2,qwen,opd,40,E_general,18,qwen_d4_merged_state,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/qwen/opd/step_040/E_general.L18.main.direction.pt,3e4ec9805892009451b3b919c3069389e57c79ce6a542ef1452869fd4a14cccd,D4.1_current_merged_state,True,False,False,128,READY_REUSE,
RR2,qwen,opd,40,E_math,18,qwen_d4_merged_state,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/qwen/opd/step_040/E_math.L18.main.direction.pt,1e757d3f2f86ce3979204f8028e84ce5a960a6e33ec2bc7dcfdeaf9ddb889567,D4.1_current_merged_state,True,False,False,500,READY_REUSE,
RR2,qwen,opd,40,E_ood,18,qwen_d4_merged_state,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/qwen/opd/step_040/E_ood.L18.main.direction.pt,764b0d078d1bc098fae094273627985a176988a50dad2805da71f2df9904b341,D4.1_current_merged_state,True,False,False,128,READY_REUSE,
RR2,qwen,opd,40,E_if,18,qwen_d4_merged_state,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/qwen/opd/step_040/E_if.L18.main.direction.pt,d04108801a9b117bfd96875dc0e333d1d25a1b8e22b2a0cdcf3f4ee3e6eb93b2,D4.1_current_merged_state,True,False,False,541,READY_REUSE,
RR2,qwen,opd,80,E_general,18,qwen_d4_merged_state,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/qwen/opd/step_080/E_general.L18.main.direction.pt,d8fae6e375cb366802ab73207c0be2b14d7295fb0d115406f5718a86bf7205e7,D4.1_current_merged_state,True,False,False,128,READY_REUSE,
RR2,qwen,opd,80,E_math,18,qwen_d4_merged_state,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/qwen/opd/step_080/E_math.L18.main.direction.pt,45c5f08905a5ae73f044102e0076596badbee12fe303a1c762f70e376b942215,D4.1_current_merged_state,True,False,False,500,READY_REUSE,
RR2,qwen,opd,80,E_ood,18,qwen_d4_merged_state,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/qwen/opd/step_080/E_ood.L18.main.direction.pt,db2a351623bc69b14ad7892f7fe12194f7deac3e2658569aa307b82f162f9b54,D4.1_current_merged_state,True,False,False,128,READY_REUSE,
RR2,qwen,opd,80,E_if,18,qwen_d4_merged_state,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/qwen/opd/step_080/E_if.L18.main.direction.pt,85dbace19bc75511bfc40bd22b6f4f8a46018cab936e59662535f92d7708692f,D4.1_current_merged_state,True,False,False,541,READY_REUSE,
RR2,qwen,sft,20,E_general,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,128,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,sft,20,E_math,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,500,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,sft,20,E_ood,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,128,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,sft,20,E_if,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,541,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,sft,40,E_general,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,128,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,sft,40,E_math,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,500,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,sft,40,E_ood,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,128,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,sft,40,E_if,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,541,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,sft,80,E_general,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,128,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,sft,80,E_math,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,500,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,sft,80,E_ood,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,128,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,sft,80,E_if,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,541,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,offkd,20,E_general,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,128,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,offkd,20,E_math,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,500,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,offkd,20,E_ood,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,128,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,offkd,20,E_if,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,541,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,offkd,40,E_general,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,128,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,offkd,40,E_math,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,500,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,offkd,40,E_ood,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,128,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,offkd,40,E_if,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,541,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,offkd,80,E_general,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,128,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,offkd,80,E_math,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,500,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,offkd,80,E_ood,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,128,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,offkd,80,E_if,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,541,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,seqkd,20,E_general,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,128,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,seqkd,20,E_math,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,500,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,seqkd,20,E_ood,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,128,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,seqkd,20,E_if,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,541,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,seqkd,40,E_general,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,128,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,seqkd,40,E_math,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,500,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,seqkd,40,E_ood,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,128,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,seqkd,40,E_if,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,541,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,seqkd,80,E_general,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,128,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,seqkd,80,E_math,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,500,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,seqkd,80,E_ood,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,128,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,qwen,seqkd,80,E_if,18,qwen_d4_merged_state,,,D4.1_current_merged_state,False,False,False,541,BLOCKED_MISSING_ARTIFACT,missing Stage4 current or base direction.pt singular spectrum
RR2,llama,opd,20,E_general,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/opd/step_020/E_general.L14.main.direction.pt,39cd8dc912e713be52e9d22f1214a65f05203f1242e1b01505fc7770bec166b1,D10_bf16_forward_fp64_eigh_svd,True,False,False,128,READY_REUSE,
RR2,llama,opd,20,E_math,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/opd/step_020/E_math.L14.main.direction.pt,0f9bb487ceb8a353fc45f611df8c0b460786182cf682904e66cb15fd7fa1521f,D10_bf16_forward_fp64_eigh_svd,True,False,False,32,READY_REUSE,
RR2,llama,opd,20,E_ood,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/opd/step_020/E_ood.L14.main.direction.pt,9b59ea16b4b596c579248196d67efed5e76ee51bc8bbc8b110f06b8556d193ba,D10_bf16_forward_fp64_eigh_svd,True,False,False,128,READY_REUSE,
RR2,llama,opd,20,E_if,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/opd/step_020/E_if.L14.main.direction.pt,f4ba0d05e3e7230186fc042da20ce6378d85a5e7c86be4944b7e4d22960e96f0,D10_bf16_forward_fp64_eigh_svd,True,False,False,541,READY_REUSE,
RR2,llama,opd,40,E_general,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/opd/step_040/E_general.L14.main.direction.pt,dacf76cf1c77bd7837779528b8476e5c3ebdbefb89f66132fa6ca221b89c934e,D10_bf16_forward_fp64_eigh_svd,True,False,False,128,READY_REUSE,
RR2,llama,opd,40,E_math,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/opd/step_040/E_math.L14.main.direction.pt,d987da2704d9146fc235a1f43bb88ee64e8750344ac6c2e5a12780d9e673f5df,D10_bf16_forward_fp64_eigh_svd,True,False,False,32,READY_REUSE,
RR2,llama,opd,40,E_ood,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/opd/step_040/E_ood.L14.main.direction.pt,117ba057034017c3685d7daffa6a77510aeb48fae88aa17463e546357a298ad7,D10_bf16_forward_fp64_eigh_svd,True,False,False,128,READY_REUSE,
RR2,llama,opd,40,E_if,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/opd/step_040/E_if.L14.main.direction.pt,d1671a77a0cd162376668d1e70f3a06d14723a5d3f8644cbacdef0a3d3be93e6,D10_bf16_forward_fp64_eigh_svd,True,False,False,541,READY_REUSE,
RR2,llama,opd,80,E_general,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/opd/step_080/E_general.L14.main.direction.pt,7435bee17d13c70c2d6307cc86221665b26bb6a61b215d40fab8d137e727f0d6,D10_bf16_forward_fp64_eigh_svd,True,False,False,128,READY_REUSE,
RR2,llama,opd,80,E_math,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/opd/step_080/E_math.L14.main.direction.pt,a14e94f38e06a646107d6e6008c3f559e042dd33bf3e829ae30624c5e7a14a22,D10_bf16_forward_fp64_eigh_svd,True,False,False,32,READY_REUSE,
RR2,llama,opd,80,E_ood,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/opd/step_080/E_ood.L14.main.direction.pt,da15ffee2ab832e519bfb81e53082ecf930e43437b9bc26ede1eee93aa275e5b,D10_bf16_forward_fp64_eigh_svd,True,False,False,128,READY_REUSE,
RR2,llama,opd,80,E_if,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/opd/step_080/E_if.L14.main.direction.pt,c2dcc1add6097d1f16963de24b62e80cc25168cd3c3b6ee335f85155622cb2f1,D10_bf16_forward_fp64_eigh_svd,True,False,False,541,READY_REUSE,
RR2,llama,sft,20,E_general,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/sft/step_020/E_general.L14.main.direction.pt,c184bab52942305407b1c6f9f6d0a3a329bfa4e100df9d586c6bf0e54ce89fe6,D10_bf16_forward_fp64_eigh_svd,True,False,False,128,READY_REUSE,
RR2,llama,sft,20,E_math,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/sft/step_020/E_math.L14.main.direction.pt,564cb9fad46da25778ea4e4fe7d0c12765cbad9afae2b5c658d14cd8d120dfab,D10_bf16_forward_fp64_eigh_svd,True,False,False,32,READY_REUSE,
RR2,llama,sft,20,E_ood,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/sft/step_020/E_ood.L14.main.direction.pt,20aa1368e91794f72749937641886a05fd8af25dd99c1bd09c5d34f9d7e9f49d,D10_bf16_forward_fp64_eigh_svd,True,False,False,128,READY_REUSE,
RR2,llama,sft,20,E_if,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/sft/step_020/E_if.L14.main.direction.pt,aec84cf22f99d0242650adbf3713ede06ff0ed6f1b650c74b95e9dd6e64238c8,D10_bf16_forward_fp64_eigh_svd,True,False,False,541,READY_REUSE,
RR2,llama,sft,40,E_general,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/sft/step_040/E_general.L14.main.direction.pt,59d627347e2ba04c9f00397893324af55889a89a913894906d2a15059785e594,D10_bf16_forward_fp64_eigh_svd,True,False,False,128,READY_REUSE,
RR2,llama,sft,40,E_math,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/sft/step_040/E_math.L14.main.direction.pt,a2fd0b4327bdc087cb912c06f849187dd8426edbd811160f249ff90a25d0cd64,D10_bf16_forward_fp64_eigh_svd,True,False,False,32,READY_REUSE,
RR2,llama,sft,40,E_ood,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/sft/step_040/E_ood.L14.main.direction.pt,4e1a3f79bdd199381c8b7b2ca242a816fdcb24b4f7315eb591bbf5400e207c20,D10_bf16_forward_fp64_eigh_svd,True,False,False,128,READY_REUSE,
RR2,llama,sft,40,E_if,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/sft/step_040/E_if.L14.main.direction.pt,bd5a90300d5e77dfbd119aa20311f33b4ec7710e4a6f995abe8b34252136ab20,D10_bf16_forward_fp64_eigh_svd,True,False,False,541,READY_REUSE,
RR2,llama,sft,80,E_general,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/sft/step_080/E_general.L14.main.direction.pt,b16417068f930be4c1e529418d0ee8e34cc21c70589fb74597464ac8e3f1568a,D10_bf16_forward_fp64_eigh_svd,True,False,False,128,READY_REUSE,
RR2,llama,sft,80,E_math,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/sft/step_080/E_math.L14.main.direction.pt,a8cf4cfcc139f40e8a2e73e812df1e76410860acee4985c8ea0493922421d6c2,D10_bf16_forward_fp64_eigh_svd,True,False,False,32,READY_REUSE,
RR2,llama,sft,80,E_ood,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/sft/step_080/E_ood.L14.main.direction.pt,d9e7ae0aaceffb176dd0150ef0395ccd925f346e21c595a436ce4c35ee9856c5,D10_bf16_forward_fp64_eigh_svd,True,False,False,128,READY_REUSE,
RR2,llama,sft,80,E_if,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/sft/step_080/E_if.L14.main.direction.pt,a0e7c788358d1a08380c8e9c0f1faea56d74758375cbc3f4d4a8ed4462ffec12,D10_bf16_forward_fp64_eigh_svd,True,False,False,541,READY_REUSE,
RR2,llama,offkd,20,E_general,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/offkd/step_020/E_general.L14.main.direction.pt,0bf637464abd2772d07fc3a5cfdcc8aea1458e5de4541a07812b0b4025005e86,D10_bf16_forward_fp64_eigh_svd,True,False,False,128,READY_REUSE,
RR2,llama,offkd,20,E_math,14,llama_d10_matched_numeric,/root/autodl-tmp/cycle09_stage4_state_displacement/cells/llama/offkd/step_020/E_math.L14.main.direction.pt,ddb2aa4384174da2755f49cb8d2deccc0d69d30b3dc15ae6145f64c6b99e0f44,D10_bf16_forward_fp64_eigh_svd,True,False,False,32,READY_REUSE,
